Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TotalBathrooms,HouseAge,YearsSinceRemodel,OverallScore,TotalOutdoorSF
750,50,RL,50.0,8405,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,WdShing,Wd Shng,,TA,TA,Slab,,,,,0,,0,0,Wall,TA,N,FuseF,0,1529,4,1,TA,9,Mod,0,,Detchd,1945.0,Unf,1,TA,TA,N,185,0,0,0,,,,0,4,2009,WD,Normal,98000,1529,2.0,64,59,3.5,332.0
751,50,RM,55.0,8800,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,BrkTil,TA,Fa,No,Unf,0,Unf,0,576,GasA,Gd,Y,SBrkr,0,1140,3,1,TA,7,Min2,0,,,,,0,,,N,0,0,0,0,,,,0,6,2010,WD,Normal,96500,1716,1.0,100,6,5.5,160.0
752,60,RL,,7750,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,660,GasA,Ex,Y,SBrkr,0,1320,3,1,Gd,6,Typ,0,,Attchd,2003.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,8,2007,WD,Normal,162000,1980,2.5,4,4,6.0,448.0
753,20,RL,79.0,9236,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,Gd,PConc,Gd,TA,Gd,GLQ,1200,Unf,0,279,GasA,Ex,Y,SBrkr,0,1494,3,1,Gd,6,Typ,0,,Attchd,1997.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,217000,2973,3.0,9,9,5.5,771.0
754,60,RL,80.0,10240,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,Unf,0,Unf,0,1030,GasA,Gd,Y,SBrkr,0,2098,3,1,Ex,8,Typ,1,Gd,Attchd,2005.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,3,2006,WD,Normal,275500,3128,2.5,1,1,6.5,1300.0
755,20,RL,61.0,7930,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,,TA,TA,CBlock,TA,TA,No,GLQ,439,LwQ,472,115,GasA,Gd,Y,SBrkr,0,1026,3,1,Gd,5,Typ,0,,Detchd,1969.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2009,WD,Normal,156000,2052,2.0,40,4,7.0,659.0
756,160,FV,34.0,3230,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,GLQ,381,Unf,0,348,GasA,Gd,Y,SBrkr,0,1471,3,1,TA,6,Typ,0,,Detchd,1999.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,3,2009,WD,Normal,172500,2200,2.5,10,10,5.5,1358.0
757,60,RL,68.0,10769,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,846,GasA,Ex,Y,SBrkr,0,1768,3,1,Gd,7,Typ,0,,Attchd,2007.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,4,2009,WD,Normal,212000,2634,2.5,2,2,6.5,827.0
758,60,RL,,11616,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,2Story,Hip,CompShg,HdBoard,HdBoard,BrkCmn,TA,TA,CBlock,TA,TA,Mn,Rec,438,Unf,0,234,GasA,TA,Y,SBrkr,0,1386,3,1,TA,6,Typ,1,TA,Attchd,1978.0,Fin,2,TA,TA,Y,0,0,0,0,,GdPrv,,0,4,2010,WD,Abnorml,158900,2058,2.5,32,32,5.5,1103.0
759,160,FV,24.0,2280,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,Twnhs,2Story,Gable,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,PConc,Gd,TA,No,ALQ,549,Unf,0,195,GasA,Gd,Y,SBrkr,0,1501,3,1,TA,6,Typ,0,,Detchd,1999.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,8,2008,WD,Normal,179400,2245,2.5,9,9,6.0,800.0
760,60,RL,65.0,12257,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,LwQ,56,ALQ,64,1198,GasA,Ex,Y,SBrkr,0,2531,4,1,Gd,9,Typ,1,TA,Attchd,1995.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,11,2007,WD,Normal,290000,3849,2.5,12,12,6.5,1585.0
761,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Rec,612,Unf,0,252,GasA,Ex,Y,SBrkr,0,864,2,1,TA,5,Typ,0,,Detchd,2008.0,Unf,1,Ex,Ex,Y,0,0,0,0,,,Shed,450,10,2009,WD,Normal,127500,1728,1.0,50,50,6.0,300.0
762,30,RM,60.0,6911,Pave,,Reg,Lvl,AllPub,FR2,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,PConc,TA,TA,Mn,LwQ,405,Unf,0,740,GasA,TA,Y,SBrkr,0,1301,2,1,Fa,5,Min1,0,,Detchd,1965.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,10,2009,WD,Normal,100000,2446,1.0,85,59,5.0,440.0
763,60,FV,72.0,8640,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,Mn,GLQ,24,Unf,0,732,GasA,Ex,Y,SBrkr,0,1547,3,1,Gd,7,Typ,0,,Attchd,2009.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,6,2010,Con,Normal,215200,2303,2.5,1,1,6.0,828.0
764,60,RL,82.0,9430,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,1163,Unf,0,89,GasA,Ex,Y,SBrkr,0,2365,3,1,Gd,8,Typ,1,Gd,Attchd,1999.0,RFn,3,TA,TA,Y,0,0,180,0,,,,0,7,2009,WD,Normal,337000,3617,3.5,10,10,6.5,1657.0
765,120,RL,30.0,9549,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Veenker,Norm,Norm,TwnhsE,1Story,Hip,CompShg,BrkFace,BrkFace,,Gd,Gd,PConc,Gd,Gd,Av,LwQ,437,GLQ,1057,0,GasA,Ex,Y,SBrkr,0,1494,2,1,Ex,6,Typ,1,Gd,Attchd,1995.0,Fin,2,TA,TA,Y,0,0,216,0,,,,0,4,2006,WD,Normal,270000,2988,2.5,11,10,6.5,511.0
766,20,RL,75.0,14587,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1498,GasA,Ex,Y,SBrkr,0,1506,2,1,Ex,6,Typ,1,Gd,Attchd,2008.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,8,2008,New,Partial,264132,3004,2.0,0,0,7.0,1050.0
767,60,RL,80.0,10421,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,GLQ,394,Unf,0,586,GasA,TA,Y,SBrkr,0,1714,3,1,TA,7,Typ,1,TA,Attchd,1988.0,Unf,2,TA,TA,Y,156,0,0,0,,MnPrv,Shed,500,3,2010,WD,Normal,196500,2694,2.5,22,22,6.0,832.0
768,50,RL,75.0,12508,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,Gd,TA,Mn,ALQ,660,Unf,0,323,GasA,Ex,Y,SBrkr,0,1750,4,1,TA,7,Mod,0,,Attchd,1989.0,Unf,1,TA,TA,Y,156,0,0,0,,,Shed,1300,7,2008,WD,Normal,160000,2733,3.0,68,23,6.5,668.0
769,20,RL,70.0,9100,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,24,Unf,0,1836,GasA,Ex,Y,SBrkr,0,1836,3,1,Gd,8,Typ,1,Gd,Attchd,2004.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,10,2006,WD,Normal,216837,3696,2.0,2,1,6.0,637.0
770,60,RL,47.0,53504,Pave,,IR2,HLS,AllPub,CulDSac,Mod,StoneBr,Norm,Norm,1Fam,2Story,Hip,CompShg,CemntBd,Wd Shng,BrkFace,Ex,TA,PConc,Gd,TA,Gd,ALQ,1416,Unf,0,234,GasA,Ex,Y,SBrkr,0,3279,4,1,Ex,12,Mod,1,Gd,BuiltIn,2003.0,Fin,3,TA,TA,Y,0,0,210,0,,,,0,6,2010,WD,Normal,538000,4929,4.5,7,7,6.5,1983.0
771,85,RL,,7252,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,Hip,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,Gd,TA,Av,GLQ,685,Unf,0,173,GasA,TA,Y,SBrkr,0,858,2,1,TA,5,Typ,0,,Detchd,1983.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,4,2009,WD,Normal,134900,1716,2.0,27,27,5.0,696.0
772,20,RL,67.0,8877,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,Fa,Fa,No,LwQ,836,Unf,0,0,GasA,TA,Y,FuseF,0,1220,2,1,TA,6,Typ,0,,Detchd,1951.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,4,2006,COD,Normal,102000,2056,1.0,55,55,4.5,396.0
773,80,RL,94.0,7819,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,SLvl,Gable,CompShg,Plywood,Plywood,,TA,TA,CBlock,TA,TA,Av,ALQ,422,BLQ,127,480,GasA,TA,Y,SBrkr,0,1117,3,1,TA,6,Typ,1,TA,Detchd,1976.0,Unf,2,TA,TA,Y,0,0,0,0,,MnPrv,,0,3,2010,WD,Abnorml,107000,2146,2.0,34,34,5.5,816.0
774,20,RL,70.0,10150,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Rec,456,Unf,0,456,GasA,Ex,Y,FuseA,0,912,2,1,TA,5,Typ,0,,Attchd,1958.0,RFn,1,TA,TA,Y,0,0,0,0,,,,0,7,2007,COD,Normal,114500,1824,1.0,49,49,5.0,276.0
775,20,RL,110.0,14226,Pave,,Reg,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1935,GasA,Gd,Y,SBrkr,0,1973,3,1,Gd,9,Typ,1,Gd,Attchd,2006.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,7,2007,New,Partial,395000,3908,2.0,1,1,6.5,1630.0
776,120,RM,32.0,4500,Pave,,Reg,Lvl,AllPub,FR2,Gtl,Mitchel,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,TA,TA,PConc,Ex,TA,No,GLQ,866,Unf,0,338,GasA,Ex,Y,SBrkr,0,1204,2,1,TA,5,Typ,0,,Attchd,1998.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,162000,2408,3.0,11,11,5.5,979.0
777,20,RL,86.0,11210,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,20,Unf,0,1594,GasA,Ex,Y,SBrkr,0,1614,3,1,Gd,7,Typ,0,,Attchd,2005.0,RFn,3,TA,TA,Y,0,0,0,0,,,,0,7,2006,New,Partial,221500,3228,2.0,1,0,6.0,1308.0
778,20,RL,100.0,13350,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Hip,CompShg,HdBoard,Plywood,,TA,TA,CBlock,TA,TA,No,ALQ,762,Unf,0,102,GasA,TA,Y,SBrkr,0,894,3,1,TA,5,Typ,1,Fa,Attchd,1974.0,Unf,2,TA,TA,Y,0,0,0,0,,MnPrv,,0,6,2006,WD,Normal,142500,1758,2.0,32,32,5.0,681.0
779,90,RH,60.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,Slab,,,,,0,,0,0,GasA,TA,Y,SBrkr,0,2020,4,2,TA,10,Typ,2,TA,Detchd,1977.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,10,2007,WD,Normal,144000,2020,2.0,30,30,5.0,950.0
780,90,RL,78.0,10530,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,Duplex,SFoyer,Gable,CompShg,Plywood,ImStucc,BrkFace,TA,TA,CBlock,Gd,TA,Gd,GLQ,975,Unf,0,0,GasA,TA,Y,SBrkr,0,1004,2,1,TA,4,Typ,0,,Attchd,1977.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,5,2006,WD,Normal,135000,1979,2.0,29,29,5.5,594.0
781,20,RL,63.0,7875,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,PConc,Gd,Gd,No,Unf,0,Unf,0,1237,GasA,Gd,Y,SBrkr,0,1253,3,1,TA,6,Typ,1,TA,Attchd,1995.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2007,WD,Normal,176000,2490,2.0,12,11,6.0,681.0
782,60,RL,65.0,7153,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,Gd,PConc,Gd,TA,No,ALQ,387,Unf,0,374,GasA,Ex,Y,SBrkr,0,1603,3,1,Gd,7,Typ,0,,Attchd,1992.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2006,WD,Normal,175900,2364,2.5,14,14,5.5,608.0
783,20,RL,67.0,16285,Pave,,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1413,GasA,Ex,Y,SBrkr,0,1430,3,1,Gd,6,Typ,0,,Attchd,2001.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,6,2009,WD,Normal,187100,2843,2.0,8,7,6.0,638.0
784,85,RL,,9101,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SFoyer,Gable,CompShg,Plywood,Plywood,BrkFace,TA,Gd,PConc,Gd,TA,Av,GLQ,1097,Unf,0,0,GasA,Ex,Y,SBrkr,0,1110,1,1,Gd,4,Typ,1,TA,Attchd,1978.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2009,WD,Normal,165500,2207,2.0,31,31,5.5,1039.0
785,75,RM,35.0,6300,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,Gable,CompShg,Wd Sdng,Wd Shng,,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,742,GasA,Ex,Y,SBrkr,0,1484,3,1,TA,9,Typ,1,Gd,,,,0,,,Y,134,0,0,0,,,,0,6,2008,WD,Normal,128000,2226,2.0,94,7,6.0,291.0
786,20,RL,,9790,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,1Fam,1Story,Gable,CompShg,BrkFace,Wd Sdng,,TA,TA,CBlock,TA,TA,No,Rec,251,LwQ,630,491,GasA,TA,Y,SBrkr,0,1342,3,1,TA,7,Typ,1,Gd,Attchd,1967.0,Unf,2,TA,TA,Y,0,0,197,0,,,,0,9,2009,WD,Normal,161500,2714,2.0,42,42,5.5,457.0
787,50,RM,60.0,10800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,Gable,CompShg,MetalSd,MetalSd,,TA,Gd,PConc,Fa,TA,No,LwQ,686,Unf,0,0,GasA,TA,Y,SBrkr,0,1652,4,1,TA,7,Typ,0,,Detchd,1961.0,Unf,1,TA,TA,Y,196,0,0,0,,,Shed,1200,6,2010,WD,Normal,139000,2338,3.0,95,60,5.5,416.0
788,60,RL,76.0,10142,Pave,,IR1,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,Gd,TA,PConc,Gd,TA,No,GLQ,656,Unf,0,300,GasA,Ex,Y,SBrkr,0,2084,4,1,Gd,8,Typ,0,,BuiltIn,2004.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,1,2010,WD,Normal,233000,3040,3.5,6,6,6.0,663.0
789,20,RM,50.0,6000,Pave,,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,901,GasA,Ex,Y,SBrkr,0,901,2,1,TA,4,Typ,0,,Detchd,1954.0,Unf,1,Fa,TA,Y,0,0,0,0,,,,0,8,2008,WD,Normal,107900,1802,1.0,54,8,5.5,281.0
790,60,RL,,12205,Pave,,IR1,Low,AllPub,Inside,Gtl,ClearCr,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,Fa,Gd,LwQ,568,Unf,0,264,GasA,Gd,Y,SBrkr,0,2087,5,1,Gd,9,Typ,0,,Attchd,1966.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,7,2007,WD,Normal,187500,2919,2.5,41,0,7.0,902.0
791,120,RL,43.0,3182,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,16,Unf,0,1129,GasA,Ex,Y,SBrkr,0,1145,2,1,Gd,5,Typ,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,9,2009,WD,Normal,160200,2290,2.0,4,3,6.0,524.0
792,80,RL,,11333,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,HdBoard,,TA,TA,PConc,Gd,TA,Av,ALQ,539,Unf,0,490,GasA,TA,Y,SBrkr,0,1062,3,1,TA,5,Typ,2,TA,Attchd,1976.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,5,2007,WD,Normal,146800,2091,2.0,31,31,5.5,659.0
793,60,RL,92.0,9920,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,,Gd,TA,PConc,Gd,TA,Av,GLQ,862,Unf,0,255,GasA,Ex,Y,SBrkr,0,2013,3,1,TA,8,Typ,1,TA,Attchd,1997.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,6,2007,WD,Normal,269790,3130,3.5,11,10,6.0,765.0
794,20,RL,76.0,9158,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Gd,TA,Av,Unf,0,Unf,0,1496,GasA,Ex,Y,SBrkr,0,1496,3,1,Gd,7,Typ,0,,Attchd,2007.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,6,2007,New,Partial,225000,2992,2.0,0,0,6.5,912.0
795,60,RL,,10832,Pave,,IR1,Lvl,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,712,GasA,Ex,Y,SBrkr,0,1895,3,1,Gd,7,Typ,1,TA,Attchd,1994.0,Fin,2,TA,TA,Y,0,0,0,0,,,Shed,500,10,2008,WD,Normal,194500,2607,2.5,14,12,6.0,598.0
796,60,RL,70.0,8400,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,No,Unf,0,Unf,0,650,GasA,TA,Y,SBrkr,0,1564,3,1,TA,7,Typ,1,TA,Attchd,1980.0,Unf,2,TA,TA,Y,0,0,204,0,,MnPrv,,0,4,2010,WD,Normal,171000,2214,2.5,30,29,6.0,656.0
797,20,RL,71.0,8197,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,Gable,CompShg,Plywood,Plywood,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,0,Unf,0,660,GasA,Ex,Y,SBrkr,0,1285,3,1,TA,7,Typ,1,TA,Attchd,1977.0,RFn,2,TA,TA,Y,0,0,0,0,,MnPrv,,0,4,2007,WD,Normal,143500,1945,1.5,30,30,5.5,814.0
798,20,RL,57.0,7677,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,CBlock,TA,TA,No,BLQ,570,Unf,0,203,GasA,Gd,Y,SBrkr,0,773,2,1,TA,4,Typ,0,,Attchd,1953.0,Unf,1,TA,TA,Y,0,0,0,0,,,,0,4,2008,WD,Abnorml,110000,1546,1.0,55,55,5.0,240.0
799,60,RL,104.0,13518,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,No,Unf,0,Unf,0,1926,GasA,Ex,Y,SBrkr,0,3140,4,1,Ex,11,Typ,2,Gd,BuiltIn,2009.0,Fin,3,TA,TA,Y,0,0,0,0,,,,0,7,2009,New,Partial,485000,5066,3.5,1,0,7.0,1902.0
800,50,RL,60.0,7200,Pave,,Reg,Lvl,AllPub,Corner,Gtl,SWISU,Feedr,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,BrkTil,Gd,TA,No,ALQ,569,Unf,0,162,GasA,Ex,Y,SBrkr,0,1768,3,1,Gd,7,Typ,2,TA,Detchd,1939.0,Unf,1,TA,TA,Y,264,0,0,0,,MnPrv,,0,6,2007,WD,Normal,175000,2499,2.5,70,57,6.0,492.0
801,60,RL,79.0,12798,Pave,,IR1,HLS,AllPub,Inside,Mod,ClearCr,Feedr,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,,TA,TA,PConc,Gd,TA,Gd,GLQ,462,Unf,0,154,GasA,Gd,Y,SBrkr,0,1688,4,1,Gd,8,Typ,0,,Attchd,1997.0,RFn,2,TA,TA,Y,185,0,0,0,,,Shed,400,5,2008,WD,Normal,200000,2304,3.5,11,11,5.5,1120.0
802,30,RM,40.0,4800,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,,TA,TA,CBlock,TA,TA,No,LwQ,197,Unf,0,999,GasA,Ex,Y,FuseA,0,1196,2,1,TA,5,Typ,0,,Detchd,1957.0,Unf,2,TA,TA,Y,0,0,0,0,,,,0,7,2007,WD,Normal,109900,2392,2.0,91,17,5.5,440.0
803,60,RL,63.0,8199,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,WdShing,Wd Shng,,Gd,TA,PConc,Gd,TA,Av,GLQ,648,Unf,0,80,GasA,Ex,Y,SBrkr,0,1456,3,1,Gd,7,Typ,1,Gd,Attchd,2005.0,Fin,2,TA,TA,Y,0,0,0,0,,,,0,10,2008,WD,Normal,189000,2184,3.5,3,3,6.0,464.0
804,60,RL,107.0,13891,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,Hip,CompShg,VinylSd,VinylSd,Stone,Ex,TA,PConc,Ex,TA,Gd,Unf,0,Unf,0,1734,GasA,Ex,Y,SBrkr,0,2822,4,1,Ex,12,Typ,1,Gd,BuiltIn,2009.0,RFn,3,TA,TA,Y,0,0,192,0,,,,0,1,2009,New,Partial,582933,4556,3.5,1,0,7.0,1666.0
805,20,RL,75.0,9000,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,,TA,TA,CBlock,TA,TA,No,LwQ,812,Unf,0,124,GasA,TA,Y,SBrkr,0,1128,2,1,TA,5,Min1,0,,Attchd,1954.0,Unf,1,TA,TA,Y,0,0,0,0,,GdWo,,0,6,2006,WD,Family,118000,2064,1.0,52,52,5.0,286.0
806,20,RL,91.0,12274,Pave,,IR1,Lvl,AllPub,FR2,Gtl,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,Unf,0,Unf,0,1417,GasA,Ex,Y,SBrkr,0,1428,3,1,Ex,6,Typ,0,,Attchd,2008.0,RFn,2,TA,TA,Y,0,0,0,0,,,,0,7,2008,New,Partial,227680,2845,2.0,0,0,6.0,870.0
